MSISDN;GA_DATE;ID_DSF;DEVICE;VALID_FLAG;REMARKS
6285882755032;20260519;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755022;20260515;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755020;20260516;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755027;20260517;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755028;20260519;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769908;20260520;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769909;20260520;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769369;20260520;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769368;20260520;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769305;20260519;SFTGMS02;4G PRODUCT;0;Ada di Raw Data, namun ORG_ID: 17340827
6285882754414;20260515;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882754412;20260520;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760208;20260520;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760209;20260520;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755884;20260519;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755883;20260520;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285711956682;NOT FOUND;SFPLMB43;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285711956684;NOT FOUND;SFPLMB43;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882739367;20260521;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769885;20260521;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755034;20260521;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755035;20260521;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755036;20260520;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755039;20260521;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755018;20260516;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755019;20260516;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755026;20260517;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755033;20260519;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755043;20260521;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755044;20260521;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755046;20260521;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759447;20260521;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759443;20260522;RDPSF04;4G PRODUCT;0;Ada di Raw Data, namun ORG_ID: 17814714
6285882759451;20260522;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759458;20260522;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759460;20260522;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759459;20260522;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769364;20260521;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769821;20260522;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769820;20260522;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769819;20260522;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769818;20260522;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769817;20260522;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882738351;20260520;SFPLMB24;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769865;20260523;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769864;20260523;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769860;20260523;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755244;20260521;SFKRUI02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755241;20260521;SFKRUI02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755243;20260521;SFKRUI02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755242;20260521;SFKRUI02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755245;20260521;SFKRUI02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759378;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759377;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759369;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759368;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759326;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759376;20260522;SFSRIBWN11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882738353;20260521;SFPLMB43;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882755837;NOT FOUND;SFPLMB43;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882754384;20260513;SFPLMB43;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: SFPLMB43
6285882755894;20260513;SFPLMB43;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: SFPLMB43
6285882755852;20260513;SFPLMB58;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: SFPLMB58
6285882755853;20260513;SFPLMB58;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: SFPLMB58
6285882773882;NOT FOUND;SFPLMB24;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285711958314;NOT FOUND;SFPLMB24;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882769861;20260525;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769322;20260524;SFTGMS02;4G PRODUCT;0;Ada di Raw Data, namun ORG_ID: 748835
6285882769287;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769316;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769289;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769291;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769294;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769295;20260524;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769278;20260526;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769276;20260516;SFTGMS02;4G PRODUCT;0;Ada di Raw Data, namun ORG_ID: 17542868
6285882769296;20260526;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769857;20260526;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769367;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769858;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769366;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769856;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769849;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769850;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769851;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769852;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769853;20260528;SFBLMKOTA11;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769854;20260526;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769855;20260526;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769286;20260528;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769285;20260528;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769281;20260528;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769310;20260528;SFTGMS02;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759503;20260526;RDPSF04;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759524;20260529;RDPSF04;4G PRODUCT;0;Ada di Raw Data, namun ORG_ID: 17489678
6285882759465;20260526;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759457;20260526;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759461;20260526;BABELSF15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759464;20260525;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759501;20260526;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759499;20260526;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759500;20260526;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759495;20260526;SFBABEL06;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769007;20260524;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769008;20260524;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769011;20260523;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882769010;20260524;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759118;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759116;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759114;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759113;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759117;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759261;20260530;DSFGRAHA03;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: DSFGRAHA03
6285882759258;20260530;DSFGRAHA03;4G PRODUCT;1;Dilakukan Adjustment (1) untuk ORG_ID: DSFGRAHA03
6285882759259;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759257;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882759254;20260526;DSFGRAHA03;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771355;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771459;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771352;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771354;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771353;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771344;20260529;SFBNGKULU29;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882756103;20260529;SFPLMB24;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882756100;20260529;SFPLMB24;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882756102;20260529;SFPLMB24;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882756101;20260529;SFPLMB24;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285711956679;NOT FOUND;SFPLMB58;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882760433;20260525;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760435;20260525;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760436;20260525;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760437;20260525;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882760438;20260525;SFPLMB58;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771394;20260529;SFBNGKULU15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771395;20260529;SFBNGKULU15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771391;20260529;SFBNGKULU15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771393;20260529;SFBNGKULU15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771402;20260529;SFBNGKULU15;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771349;20260529;SFBNGKULU30;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
6285882771350;20260529;SFBNGKULU30;4G PRODUCT;0;Sudah terhitung sebelumnya dari Raw Data
